,title,location,price(L),rate_persqft,area_insqft,building_status,agent_rating,longitude,latitude
310,Residential Plot,Maheshwaram,16.7,1111,1503,New,3.7,78.4338212,17.1350798
311,Residential Plot,Maheshwaram,14.53,944,1539,New,4.7,78.4338212,17.1350798
312,Residential Plot,Maheshwaram,14.96,944,1584,New,4.7,78.4338212,17.1350798
313,Residential Plot,Maheshwaram,25.52,11000,232,New,4.6,78.4338212,17.1350798
314,Residential Plot,Maheshwaram,29.92,1222,2448,New,4.6,78.4338212,17.1350798
315,Residential Plot,Maheshwaram,56.0,3111,1800,New,2.0,78.4338212,17.1350798
316,Residential Plot,Maheshwaram,32.45,11000,295,New,5.0,78.4338212,17.1350798
317,Residential Plot,Maheshwaram,17.36,6501,267,New,3.4,78.4338212,17.1350798
318,Residential Plot,Maheshwaram,26.62,1222,2178,New,4.8,78.4338212,17.1350798
319,Residential Plot,Maheshwaram,22.54,1500,1503,New,4.5,78.4338212,17.1350798
320,Residential Plot,Maheshwaram,17.25,11500,150,New,3.7,78.4338212,17.1350798
321,Residential Plot,Maheshwaram,19.2,1277,1503,New,3.7,78.4338212,17.1350798
322,Residential Plot,Maheshwaram,23.0,1111,2070,New,4.2,78.4338212,17.1350798
323,Residential Plot,Maheshwaram,18.0,10000,180,New,5.0,78.4338212,17.1350798
324,Residential Plot,Maheshwaram,19.9,10000,199,New,5.0,78.4338212,17.1350798
325,Residential Plot,Maheshwaram,24.48,8500,288,New,5.0,78.4338212,17.1350798
326,Residential Plot,Maheshwaram,29.5,10000,295,New,5.0,78.4338212,17.1350798
327,Residential Plot,Maheshwaram,16.0,10000,160,New,5.0,78.4338212,17.1350798
328,Residential Plot,Maheshwaram,22.2,10000,222,New,5.0,78.4338212,17.1350798
329,Residential Plot,Maheshwaram,15.94,611,2610,New,5.0,78.4338212,17.1350798
330,Residential Plot,Maheshwaram,33.26,965,3445,New,5.0,78.4338212,17.1350798
331,Residential Plot,Maheshwaram,21.88,611,3582,New,5.0,78.4338212,17.1350798
332,Residential Plot,Maheshwaram,13.8,611,2259,New,5.0,78.4338212,17.1350798
333,Residential Plot,Maheshwaram,30.5,10000,305,New,5.0,78.4338212,17.1350798
334,Residential Plot,Maheshwaram,35.24,611,5769,New,5.0,78.4338212,17.1350798
335,Residential Plot,Maheshwaram,22.1,10000,221,New,5.0,78.4338212,17.1350798
336,Residential Plot,Maheshwaram,33.3,10000,333,New,5.0,78.4338212,17.1350798
337,Residential Plot,Maheshwaram,29.83,9500,314,New,5.0,78.4338212,17.1350798
338,Residential Plot,Maheshwaram,19.5,10000,195,New,5.0,78.4338212,17.1350798
339,Residential Plot,Maheshwaram,19.0,10000,190,New,5.0,78.4338212,17.1350798
340,Residential Plot,Maheshwaram,35.42,11000,322,New,5.0,78.4338212,17.1350798
341,Residential Plot,Maheshwaram,22.38,611,3663,New,5.0,78.4338212,17.1350798
342,Residential Plot,Maheshwaram,16.27,611,2664,New,5.0,78.4338212,17.1350798
343,Residential Plot,Maheshwaram,43.99,611,7200,New,5.0,78.4338212,17.1350798
344,Residential Plot,Maheshwaram,24.63,611,4032,New,5.0,78.4338212,17.1350798
345,Residential Plot,Maheshwaram,11.6,611,1899,New,5.0,78.4338212,17.1350798
346,Residential Plot,Maheshwaram,26.45,611,4329,New,5.0,78.4338212,17.1350798
347,Residential Plot,Maheshwaram,22.93,611,3753,New,5.0,78.4338212,17.1350798
348,Residential Plot,Maheshwaram,31.63,9500,333,New,5.0,78.4338212,17.1350798
349,Residential Plot,Maheshwaram,26.7,10000,267,New,5.0,78.4338212,17.1350798
350,Residential Plot,Maheshwaram,33.5,10000,335,New,5.0,78.4338212,17.1350798
351,Residential Plot,Maheshwaram,20.8,10000,208,New,5.0,78.4338212,17.1350798
352,Residential Plot,Maheshwaram,31.4,10000,314,New,5.0,78.4338212,17.1350798
353,Residential Plot,Maheshwaram,21.0,10000,210,New,5.0,78.4338212,17.1350798
354,Residential Plot,Maheshwaram,26.1,9000,290,New,5.0,78.4338212,17.1350798
355,Residential Plot,Maheshwaram,26.9,10000,269,New,5.0,78.4338212,17.1350798
356,Residential Plot,Maheshwaram,30.36,11000,276,New,5.0,78.4338212,17.1350798
357,Residential Plot,Maheshwaram,24.8,611,4059,New,5.0,78.4338212,17.1350798
358,Residential Plot,Maheshwaram,21.8,10000,218,New,5.0,78.4338212,17.1350798
359,Residential Plot,Maheshwaram,23.8,10000,238,New,5.0,78.4338212,17.1350798
360,Residential Plot,Maheshwaram,20.0,1111,1800,New,4.8,78.4338212,17.1350798
361,Residential Plot,Maheshwaram,22.0,1111,1980,New,4.2,78.4338212,17.1350798
362,Residential Plot,Maheshwaram,30.36,1222,2484,New,4.8,78.4338212,17.1350798
363,Residential Plot,Maheshwaram,13.2,1222,1080,New,4.2,78.4338212,17.1350798
364,Residential Plot,Maheshwaram,20.5,1111,1845,New,4.2,78.4338212,17.1350798
365,Residential Plot,Maheshwaram,32.0,1111,2880,New,4.2,78.4338212,17.1350798
366,Residential Plot,Maheshwaram,21.5,1111,1935,New,4.2,78.4338212,17.1350798
367,Residential Plot,Maheshwaram,15.62,1222,1278,New,4.2,78.4338212,17.1350798
368,Residential Plot,Maheshwaram,22.7,1111,2043,New,4.2,78.4338212,17.1350798
369,Residential Plot,Maheshwaram,22.0,1222,1800,New,4.0,78.4338212,17.1350798
370,Residential Plot,Maheshwaram,26.4,1222,2160,New,4.6,78.4338212,17.1350798
371,Residential Plot,Maheshwaram,51.0,1111,4590,New,4.6,78.4338212,17.1350798
372,Residential Plot,Maheshwaram,24.2,1222,1980,New,4.0,78.4338212,17.1350798
373,Residential Plot,Maheshwaram,19.8,1222,1620,New,4.1,78.4338212,17.1350798
374,Residential Plot,Maheshwaram,28.82,1222,2358,New,4.8,78.4338212,17.1350798
375,Residential Plot,Maheshwaram,23.1,1222,1890,New,4.9,78.4338212,17.1350798
376,Residential Plot,Maheshwaram,18.67,922,2025,New,4.9,78.4338212,17.1350798
377,Residential Plot,Maheshwaram,17.43,880,1980,New,4.9,78.4338212,17.1350798
378,Residential Plot,Maheshwaram,16.6,922,1800,New,4.9,78.4338212,17.1350798
379,Residential Plot,Maheshwaram,20.9,1222,1710,New,4.9,78.4338212,17.1350798
380,Residential Plot,Maheshwaram,14.11,922,1530,New,4.9,78.4338212,17.1350798
381,Residential Plot,Maheshwaram,14.0,937,1494,New,0.0,78.4338212,17.1350798
382,Residential Plot,Maheshwaram,10.2,944,1080,New,4.0,78.4338212,17.1350798
383,Residential Plot,Maheshwaram,10.45,944,1107,New,4.0,78.4338212,17.1350798
384,Residential Plot,Maheshwaram,16.0,888,1800,New,2.7,78.4338212,17.1350798
385,Residential Plot,Maheshwaram,23.0,1277,1800,New,0.0,78.4338212,17.1350798
386,Residential Plot,Maheshwaram,19.2,1777,1080,New,4.2,78.4338212,17.1350798
387,Residential Plot,Maheshwaram,19.95,1055,1890,New,4.3,78.4338212,17.1350798
388,Residential Plot,Maheshwaram,19.0,1055,1800,New,4.3,78.4338212,17.1350798
389,Residential Plot,Maheshwaram,18.05,9500,190,New,4.3,78.4338212,17.1350798
390,Residential Plot,Maheshwaram,25.3,1222,2070,New,4.2,78.4338212,17.1350798
391,Residential Plot,Maheshwaram,20.9,1111,1881,New,4.7,78.4338212,17.1350798
392,Residential Plot,Maheshwaram,10.2,944,1080,New,4.7,78.4338212,17.1350798
393,2 BHK Villa,Maheshwaram,45.0,3012,1494,Under Construction,0.0,78.4338212,17.1350798
394,Residential Plot,Maheshwaram,20.0,1111,1800,New,4.3,78.4338212,17.1350798
395,Residential Plot,Maheshwaram,25.13,611,4113,New,5.0,78.4338212,17.1350798
396,Residential Plot,Maheshwaram,350.0,33143,1056,New,4.3,78.4338212,17.1350798
397,Residential Plot,Maheshwaram,65.0,2704,2403,New,3.5,78.4338212,17.1350798
398,Residential Plot,Maheshwaram,29.99,1666,1800,New,3.6,78.4338212,17.1350798
399,Residential Plot,Maheshwaram,29.99,14999,200,New,3.6,78.4338212,17.1350798
400,Residential Plot,Maheshwaram,24.75,1222,2025,New,4.2,78.4338212,17.1350798
401,Residential Plot,Maheshwaram,80.0,2735,2925,New,3.5,78.4338212,17.1350798
402,Residential Plot,Maheshwaram,11.9,944,1260,New,4.7,78.4338212,17.1350798
403,Residential Plot,Maheshwaram,11.05,944,1170,New,4.7,78.4338212,17.1350798
404,Residential Plot,Maheshwaram,23.65,1222,1935,New,4.2,78.4338212,17.1350798
405,Residential Plot,Maheshwaram,22.55,1222,1845,New,4.2,78.4338212,17.1350798
406,2 BHK Independent House,Maheshwaram,30.0,2727,1100,Under Construction,0.0,78.4338212,17.1350798
407,Residential Plot,Maheshwaram,43.0,1789,2403,New,4.2,78.4338212,17.1350798
408,Residential Plot,Maheshwaram,21.0,1166,1800,New,4.9,78.4338212,17.1350798
409,Residential Plot,Maheshwaram,24.0,1596,1503,New,0.0,78.4338212,17.1350798
410,Residential Plot,Maheshwaram,23.1,1222,1890,New,4.2,78.4338212,17.1350798
411,Residential Plot,Maheshwaram,50.0,2080,2403,New,0.0,78.4338212,17.1350798
412,Residential Plot,Maheshwaram,8.67,944,918,New,4.7,78.4338212,17.1350798
413,Residential Plot,Maheshwaram,30.0,1388,2160,New,4.7,78.4338212,17.1350798
414,Residential Plot,Maheshwaram,9.18,944,972,New,4.7,78.4338212,17.1350798
415,Residential Plot,Maheshwaram,42.0,1166,3600,New,4.9,78.4338212,17.1350798
416,Residential Plot,Maheshwaram,25.2,1166,2160,New,4.9,78.4338212,17.1350798
417,Residential Plot,Maheshwaram,72.8,1444,5040,New,4.3,78.4338212,17.1350798
418,Residential Plot,Maheshwaram,777.0,1784,43560,New,4.7,78.4338212,17.1350798
419,Residential Plot,Maheshwaram,387.0,1777,21780,New,4.7,78.4338212,17.1350798
420,Residential Plot,Maheshwaram,96.0,1333,7200,New,4.3,78.4338212,17.1350798
421,Residential Plot,Maheshwaram,66.0,1222,5400,New,4.3,78.4338212,17.1350798
422,Residential Plot,Maheshwaram,77.0,1222,6300,New,4.3,78.4338212,17.1350798
423,Residential Plot,Maheshwaram,37.0,1111,3330,New,4.3,78.4338212,17.1350798
424,Residential Plot,Maheshwaram,36.0,1111,3240,New,4.3,78.4338212,17.1350798
425,Residential Plot,Maheshwaram,28.0,1111,2520,New,4.3,78.4338212,17.1350798
426,Residential Plot,Maheshwaram,86.0,1111,7740,New,4.3,78.4338212,17.1350798
427,Residential Plot,Maheshwaram,45.0,1111,4050,New,4.3,78.4338212,17.1350798
428,Residential Plot,Maheshwaram,44.0,1111,3960,New,4.3,78.4338212,17.1350798
429,Residential Plot,Maheshwaram,42.0,1111,3780,New,4.3,78.4338212,17.1350798
430,Residential Plot,Maheshwaram,49.0,1111,4410,New,4.3,78.4338212,17.1350798
431,Residential Plot,Maheshwaram,89.0,1111,8010,New,4.3,78.4338212,17.1350798
432,Residential Plot,Maheshwaram,69.6,1333,5220,New,4.3,78.4338212,17.1350798
433,Residential Plot,Maheshwaram,14.92,833,1791,New,4.9,78.4338212,17.1350798
434,Residential Plot,Maheshwaram,14.1,833,1692,New,4.9,78.4338212,17.1350798
435,Residential Plot,Maheshwaram,15.9,833,1908,New,4.9,78.4338212,17.1350798
436,Residential Plot,Maheshwaram,16.42,833,1971,New,4.9,78.4338212,17.1350798
437,Residential Plot,Maheshwaram,14.7,833,1764,New,4.9,78.4338212,17.1350798
438,Residential Plot,Maheshwaram,13.72,833,1647,New,4.9,78.4338212,17.1350798
439,Residential Plot,Maheshwaram,13.57,833,1629,New,4.9,78.4338212,17.1350798
440,Residential Plot,Maheshwaram,16.48,888,1854,New,4.9,78.4338212,17.1350798
441,Residential Plot,Maheshwaram,16.72,833,2007,New,4.9,78.4338212,17.1350798
442,Residential Plot,Maheshwaram,17.7,833,2124,New,4.9,78.4338212,17.1350798
443,Residential Plot,Maheshwaram,17.47,833,2097,New,4.9,78.4338212,17.1350798
444,Residential Plot,Maheshwaram,13.42,833,1611,New,4.9,78.4338212,17.1350798
445,Residential Plot,Maheshwaram,13.8,833,1656,New,4.9,78.4338212,17.1350798
446,Residential Plot,Maheshwaram,14.32,833,1719,New,4.9,78.4338212,17.1350798
447,Residential Plot,Maheshwaram,14.25,1055,1350,New,4.1,78.4338212,17.1350798
448,Residential Plot,Maheshwaram,30.0,2840,1056,Resale,3.1,78.4338212,17.1350798
449,Residential Plot,Maheshwaram,387.0,1778,21780,New,4.7,78.4338212,17.1350798
450,Residential Plot,Maheshwaram,20.0,10000,200,New,3.7,78.4338212,17.1350798
451,Residential Plot,Maheshwaram,20.0,10000,200,Resale,3.7,78.4338212,17.1350798
452,Residential Plot,Maheshwaram,17.25,1277,1350,Resale,3.7,78.4338212,17.1350798
453,Residential Plot,Maheshwaram,18.07,833,2169,New,4.9,78.4338212,17.1350798
454,2 BHK Apartment,Maheshwaram,25.0,1666,1500,Under Construction,0.0,78.4338212,17.1350798
455,Residential Plot,Maheshwaram,17.1,1055,1620,New,4.3,78.4338212,17.1350798
456,Residential Plot,Maheshwaram,21.85,1055,2070,New,4.3,78.4338212,17.1350798
457,Residential Plot,Maheshwaram,22.0,1222,1800,New,4.2,78.4338212,17.1350798
458,Residential Plot,Maheshwaram,20.0,1111,1800,New,3.2,78.4338212,17.1350798
459,Residential Plot,Maheshwaram,774.0,1777,43560,New,4.7,78.4338212,17.1350798
460,Residential Plot,Maheshwaram,22.0,1222,1800,New,4.3,78.4338212,17.1350798
461,Residential Plot,Maheshwaram,22.0,1222,1800,New,4.9,78.4338212,17.1350798
462,Residential Plot,Maheshwaram,324.0,2999,10809,New,4.7,78.4338212,17.1350798
463,Residential Plot,Maheshwaram,285.0,3028,9423,New,4.7,78.4338212,17.1350798
464,Residential Plot,Maheshwaram,441.0,3004,14688,New,4.7,78.4338212,17.1350798
465,Residential Plot,Maheshwaram,528.0,3000,17622,New,4.7,78.4338212,17.1350798
466,Residential Plot,Maheshwaram,528.0,3000,17622,New,4.6,78.4338212,17.1350798
467,Residential Plot,Maheshwaram,13.0,722,1800,New,3.9,78.4338212,17.1350798
468,Residential Plot,Maheshwaram,353.0,2999,11772,New,4.7,78.4338212,17.1350798
469,Residential Plot,Maheshwaram,353.0,2999,11772,New,4.8,78.4338212,17.1350798
470,Residential Plot,Maheshwaram,28.0,2651,1056,Resale,3.6,78.4338212,17.1350798
471,Residential Plot,Maheshwaram,470.0,2999,15669,New,4.7,78.4338212,17.1350798
472,Residential Plot,Maheshwaram,19.2,1277,1503,Resale,3.7,78.4338212,17.1350798
473,Residential Plot,Maheshwaram,23.0,1277,1800,Resale,3.7,78.4338212,17.1350798
474,Residential Plot,Maheshwaram,17.53,1166,1503,New,3.7,78.4338212,17.1350798
475,Residential Plot,Maheshwaram,13.0,825,1575,New,3.9,78.4338212,17.1350798
476,Residential Plot,Maheshwaram,13.0,656,1980,New,3.9,78.4338212,17.1350798
477,Residential Plot,Maheshwaram,13.0,555,2340,New,3.9,78.4338212,17.1350798
478,Residential Plot,Maheshwaram,13.0,577,2250,New,3.9,78.4338212,17.1350798
479,Residential Plot,Maheshwaram,19.67,922,2133,New,4.7,78.4338212,17.1350798
480,Residential Plot,Maheshwaram,22.0,1222,1800,New,4.7,78.4338212,17.1350798
481,Residential Plot,Maheshwaram,16.35,922,1773,New,4.7,78.4338212,17.1350798
482,Residential Plot,Maheshwaram,27.06,1222,2214,New,4.7,78.4338212,17.1350798
483,Residential Plot,Maheshwaram,21.98,2081,1056,Resale,3.6,78.4338212,17.1350798
484,Residential Plot,Maheshwaram,120.0,1111,10800,New,4.7,78.4338212,17.1350798
485,Residential Plot,Maheshwaram,55.0,1111,4950,New,4.7,78.4338212,17.1350798
486,Residential Plot,Maheshwaram,45.0,1111,4050,New,4.7,78.4338212,17.1350798
487,Residential Plot,Maheshwaram,25.0,1111,2250,New,4.7,78.4338212,17.1350798
488,Residential Plot,Maheshwaram,60.0,1111,5400,New,4.7,78.4338212,17.1350798
489,Residential Plot,Maheshwaram,82.0,1111,7380,New,4.7,78.4338212,17.1350798
490,Residential Plot,Maheshwaram,84.0,1111,7560,New,4.7,78.4338212,17.1350798
491,Residential Plot,Maheshwaram,35.0,1111,3150,New,4.7,78.4338212,17.1350798
492,Residential Plot,Maheshwaram,200.0,1111,18000,New,4.7,78.4338212,17.1350798
493,Residential Plot,Maheshwaram,100.0,1111,9000,New,4.7,78.4338212,17.1350798
494,Residential Plot,Maheshwaram,50.0,1111,4500,New,4.7,78.4338212,17.1350798
495,Residential Plot,Maheshwaram,40.0,1111,3600,New,4.7,78.4338212,17.1350798
496,Residential Plot,Maheshwaram,12.0,666,1800,New,0.0,78.4338212,17.1350798
497,Residential Plot,Maheshwaram,1001.0,2999,33399,New,4.7,78.4338212,17.1350798
498,Residential Plot,Maheshwaram,30.59,1888,1620,Resale,0.0,78.4338212,17.1350798
499,Residential Plot,Maheshwaram,17.25,141,12150,Resale,3.7,78.4338212,17.1350798
500,Residential Plot,Maheshwaram,58.0,1111,5220,New,4.4,78.4338212,17.1350798
501,Residential Plot,Maheshwaram,89.0,1111,8010,New,4.4,78.4338212,17.1350798
502,Residential Plot,Maheshwaram,37.0,1111,3330,New,4.4,78.4338212,17.1350798
503,Residential Plot,Maheshwaram,36.0,1111,3240,New,4.4,78.4338212,17.1350798
504,Residential Plot,Maheshwaram,45.0,1111,4050,New,4.4,78.4338212,17.1350798
505,Residential Plot,Maheshwaram,55.0,1111,4950,New,4.4,78.4338212,17.1350798
506,Residential Plot,Maheshwaram,44.0,1111,3960,New,4.4,78.4338212,17.1350798
507,Residential Plot,Maheshwaram,42.0,1111,3780,New,4.4,78.4338212,17.1350798
508,Residential Plot,Maheshwaram,120.0,1111,10800,New,4.4,78.4338212,17.1350798
509,Residential Plot,Maheshwaram,200.0,1111,18000,New,4.4,78.4338212,17.1350798
510,Residential Plot,Maheshwaram,100.0,1111,9000,New,4.4,78.4338212,17.1350798
511,Residential Plot,Maheshwaram,50.0,1111,4500,New,4.4,78.4338212,17.1350798
512,Residential Plot,Maheshwaram,40.0,1111,3600,New,4.4,78.4338212,17.1350798
513,Residential Plot,Maheshwaram,20.0,1111,1800,New,4.4,78.4338212,17.1350798
514,Residential Plot,Maheshwaram,49.0,1111,4410,New,4.4,78.4338212,17.1350798
515,Residential Plot,Maheshwaram,51.5,1111,4635,New,4.4,78.4338212,17.1350798
516,Residential Plot,Maheshwaram,135.0,3005,4500,New,4.7,78.4338212,17.1350798
517,Residential Plot,Maheshwaram,18.0,1111,1620,New,4.3,78.4338212,17.1350798
518,Residential Plot,Maheshwaram,30.0,1111,2700,New,4.3,78.4338212,17.1350798
519,Residential Plot,Maheshwaram,21.25,944,2250,New,4.3,78.4338212,17.1350798
520,Residential Plot,Maheshwaram,31.4,1111,2826,New,4.3,78.4338212,17.1350798
521,Residential Plot,Maheshwaram,20.35,1222,1665,New,4.3,78.4338212,17.1350798
522,Residential Plot,Maheshwaram,14.96,1222,1224,New,4.3,78.4338212,17.1350798
523,Residential Plot,Maheshwaram,18.7,1222,1530,New,4.3,78.4338212,17.1350798
524,Residential Plot,Maheshwaram,15.95,1222,1305,New,4.3,78.4338212,17.1350798
525,Residential Plot,Maheshwaram,24.7,1111,2223,New,4.3,78.4338212,17.1350798
526,Residential Plot,Maheshwaram,32.0,1111,2880,New,4.3,78.4338212,17.1350798
527,Residential Plot,Maheshwaram,23.1,1222,1890,New,4.3,78.4338212,17.1350798
528,Residential Plot,Maheshwaram,324.0,2998,10809,New,4.7,78.4338212,17.1350798
529,Residential Plot,Maheshwaram,557.0,3000,18594,New,4.7,78.4338212,17.1350798
530,Residential Plot,Maheshwaram,526.0,2989,17622,New,4.7,78.4338212,17.1350798
531,Residential Plot,Maheshwaram,352.0,2995,11772,New,4.7,78.4338212,17.1350798
532,Residential Plot,Maheshwaram,437.0,2979,14688,New,4.7,78.4338212,17.1350798
533,Residential Plot,Maheshwaram,220.0,1111,19800,New,4.7,78.4338212,17.1350798
534,Residential Plot,Maheshwaram,50.0,1111,4500,New,4.3,78.4338212,17.1350798
535,Residential Plot,Maheshwaram,38.0,1111,3420,New,4.3,78.4338212,17.1350798
536,Residential Plot,Maheshwaram,52.0,1111,4680,New,4.3,78.4338212,17.1350798
537,Residential Plot,Maheshwaram,84.0,1111,7560,New,4.3,78.4338212,17.1350798
538,Residential Plot,Maheshwaram,82.0,1111,7380,New,4.3,78.4338212,17.1350798
539,Residential Plot,Maheshwaram,2.1,116,1800,Resale,2.3,78.4338212,17.1350798
540,Residential Plot,Maheshwaram,31.0,1435,2160,Resale,0.0,78.4338212,17.1350798
541,Residential Plot,Maheshwaram,108.0,3000,3600,New,4.7,78.4338212,17.1350798
542,Residential Plot,Maheshwaram,528.0,2999,17622,New,4.7,78.4338212,17.1350798
543,Residential Plot,Maheshwaram,15.4,1222,1260,New,4.3,78.4338212,17.1350798
544,Residential Plot,Maheshwaram,19.8,1222,1620,New,4.3,78.4338212,17.1350798
545,Residential Plot,Maheshwaram,121.0,3001,4050,New,4.7,78.4338212,17.1350798
546,Residential Plot,Maheshwaram,282.0,3000,9423,New,4.7,78.4338212,17.1350798
547,Residential Plot,Maheshwaram,382.0,3000,12753,New,4.7,78.4338212,17.1350798
548,Residential Plot,Maheshwaram,16.8,933,1800,New,3.8,78.4338212,17.1350798
549,Residential Plot,Maheshwaram,541.0,3006,18000,New,4.7,78.4338212,17.1350798
550,Residential Plot,Maheshwaram,27.0,1500,1800,New,3.9,78.4338212,17.1350798
551,Residential Plot,Maheshwaram,23.0,1277,1800,New,2.9,78.4338212,17.1350798
552,Residential Plot,Maheshwaram,26.4,1222,2160,New,4.7,78.4338212,17.1350798
553,Residential Plot,Maheshwaram,13.2,1222,1080,New,4.3,78.4338212,17.1350798
554,Residential Plot,Maheshwaram,16.6,922,1800,New,4.7,78.4338212,17.1350798
555,Residential Plot,Maheshwaram,21.6,1111,1944,New,4.7,78.4338212,17.1350798
556,Residential Plot,Maheshwaram,18.67,922,2025,New,4.7,78.4338212,17.1350798
557,Residential Plot,Maheshwaram,19.85,1055,1881,New,4.9,78.4338212,17.1350798
558,Residential Plot,Maheshwaram,19.57,1055,1854,New,4.9,78.4338212,17.1350798
559,Residential Plot,Maheshwaram,19.47,1055,1845,New,4.9,78.4338212,17.1350798
560,Residential Plot,Maheshwaram,19.0,1055,1800,New,4.9,78.4338212,17.1350798
561,Residential Plot,Maheshwaram,10.5,1111,945,New,4.9,78.4338212,17.1350798
562,Residential Plot,Maheshwaram,18.0,1111,1620,New,4.9,78.4338212,17.1350798
563,Residential Plot,Maheshwaram,18.7,1222,1530,New,4.9,78.4338212,17.1350798
564,Residential Plot,Maheshwaram,28.0,2651,1056,Resale,4.6,78.4338212,17.1350798
565,Residential Plot,Maheshwaram,470.0,3000,15669,New,4.7,78.4338212,17.1350798
566,Residential Plot,Maheshwaram,382.0,2999,12753,New,4.7,78.4338212,17.1350798
567,Residential Plot,Maheshwaram,216.0,3007,7200,New,4.7,78.4338212,17.1350798
568,Residential Plot,Maheshwaram,202.0,3000,6750,New,4.7,78.4338212,17.1350798
569,Residential Plot,Maheshwaram,162.0,3010,5400,New,4.7,78.4338212,17.1350798
570,Residential Plot,Maheshwaram,148.0,2994,4950,New,4.7,78.4338212,17.1350798
571,Residential Plot,Maheshwaram,285.0,3027,9423,New,4.7,78.4338212,17.1350798
572,Residential Plot,Maheshwaram,440.0,3000,14688,New,4.7,78.4338212,17.1350798
